 0.9968542E+1  ,  0.6744821E-2
 0.9968901E+1  ,  0.6754680E-2
 0.9969260E+1  ,  0.6771753E-2
 0.9969618E+1  ,  0.6793945E-2
 0.9969977E+1  ,  0.6819262E-2
 0.9970336E+1  ,  0.6846045E-2
 0.9970694E+1  ,  0.6873220E-2
 0.9971053E+1  ,  0.6900504E-2
 0.9971411E+1  ,  0.6928518E-2
 0.9971770E+1  ,  0.6958781E-2
 0.9972129E+1  ,  0.6993575E-2
 0.9972487E+1  ,  0.7035708E-2
 0.9972846E+1  ,  0.7088232E-2
 0.9973205E+1  ,  0.7154154E-2
 0.9973563E+1  ,  0.7236167E-2
 0.9973922E+1  ,  0.7336430E-2
 0.9974281E+1  ,  0.7456371E-2
 0.9974639E+1  ,  0.7596505E-2
 0.9974998E+1  ,  0.7756253E-2
